rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/learning_rate,train/entropy_loss,train/n_updates,train/value_loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/loss,train/explained_variance
988.99,705.9117895200001,447,25987,915456,35,0.0003,-0.5037889880128205,4460,8.472021311894059,0.2,0.20654296875,0.01343415297451429,0.052944563,1.2772419452667236,0.9714057128876448
988.99,703.2765885599999,448,26039,917504,35,0.0003,-0.3465277697425336,4470,7.495441341400147,0.2,0.20673828125,-0.00062041681521805,0.06572278,0.8659647107124329,0.9594359509646893
988.99,704.92602239,449,26091,919552,35,0.0003,-0.4371612369082868,4480,8.24489630535245,0.2,0.28740234375,0.0047777048603165895,0.071408436,0.933253288269043,0.9262477532029152
988.99,706.05910016,450,26142,921600,35,0.0003,-0.47901743818074466,4490,3.9869935592636465,0.2,0.27900390625,-0.00081265964981867,0.119322896,0.5631377696990967,0.9703589491546154
988.99,703.6754741799999,451,26194,923648,35,0.0003,-0.47837517950683833,4500,9.537198324501514,0.2,0.23759765625,-0.0008348395305802115,0.11601498,0.47257769107818604,0.9569090567529202
988.99,701.80233814,452,26327,925696,35,0.0003,-0.5418675901368261,4510,4.5939741507172585,0.2,0.2470703125,-0.011730346729746089,0.066166826,0.6076951622962952,0.972079573199153
988.99,699.44954723,453,26379,927744,35,0.0003,-0.4966669394634664,4520,10.597221601940692,0.2,0.253759765625,-0.0038996031798888,0.11353101,0.8589836955070496,0.9597859382629395
988.99,696.1076745700001,454,26432,929792,35,0.0003,-0.5349374872632324,4530,6.621676090732217,0.2,0.273486328125,0.010698726313421503,0.06374129,1.202901005744934,0.946439266204834
988.99,696.7454781000001,455,26484,931840,35,0.0003,-0.6715883059427142,4540,4.900536460801959,0.2,0.247998046875,-0.00737996106618084,0.08347135,0.48758628964424133,0.9785770438611507
988.99,699.03700385,456,26536,933888,35,0.0003,-0.4644102666527033,4550,6.02139071058482,0.2,0.2333984375,0.0005359109003620688,0.05400428,0.9126952886581421,0.9537672102451324
988.99,699.3294977600001,457,26589,935936,35,0.0003,-0.539266346860677,4560,3.872728814184666,0.2,0.23251953125,-0.001518937804212328,0.04594177,0.8740437030792236,0.9806446488946676
988.99,699.7205607199999,458,26641,937984,35,0.0003,-0.4996066452935338,4570,4.429049032181501,0.2,0.277099609375,0.0015563126813503913,0.07370149,1.050187587738037,0.9696142431348562
988.99,700.1756286500001,459,26694,940032,35,0.0003,-0.5157900729216636,4580,5.2076866528019305,0.2,0.231494140625,-0.003422774266800843,0.038433023,1.2102580070495605,0.965729609131813
988.99,701.7686424799999,460,26746,942080,35,0.0003,-0.5400745958089829,4590,3.877900795824826,0.2,0.231591796875,0.0035934567989897915,0.055804737,0.6999574899673462,0.9794406276196241
988.99,699.9261667000001,461,26811,944128,35,0.0003,-0.5684068260714412,4600,2.963544677197933,0.2,0.2326171875,-0.008623565692687407,0.040294588,0.3750486969947815,0.9824686609208584
988.99,698.4152037800002,462,26876,946176,35,0.0003,-0.5336977428756654,4610,5.261235440336168,0.2,0.23798828125,-0.008208017650758848,0.038899455,0.5051259994506836,0.9655040800571442
988.99,697.5819145700001,463,26936,948224,35,0.0003,-0.4587668336927891,4620,3.4583631809800863,0.2,0.239453125,-0.0041716718027601015,0.102847755,0.6421467065811157,0.9743480831384659
983.21,684.7204091399998,464,27059,950272,35,0.0003,-0.4416198167949915,4630,3.66543656475842,0.2,0.250244140625,0.01534753114610794,0.0743957,0.49819672107696533,0.9742211122065783
983.21,684.6218850699998,465,27113,952320,35,0.0003,-0.5683378192596138,4640,10.255834542028605,0.2,0.3236328125,0.0251948742690729,0.14067465,0.30041882395744324,0.918754443526268
983.21,686.39244576,466,27167,954368,35,0.0003,-0.5351493280380965,4650,3.107167999818921,0.2,0.232958984375,0.004520643879368435,0.03595257,0.6502362489700317,0.9825020041316748
983.21,684.60709441,467,27219,956416,35,0.0003,-0.4881732580251992,4660,3.8318449020385743,0.2,0.22607421875,-0.014457827643491327,0.060816273,0.4410557746887207,0.9698920864611864
983.21,686.2405469299999,468,27272,958464,35,0.0003,-0.45338214477524164,4670,4.382986044511199,0.2,0.23857421875,-0.004112339178391267,0.068407476,0.512016236782074,0.9488670341670513
983.98,686.45363243,469,27324,960512,35,0.0003,-0.4824166284874082,4680,3.146466819383204,0.2,0.24443359375,0.006169143268198241,0.058580473,0.65766441822052,0.9764425959438086
983.98,689.1482027,470,27376,962560,35,0.0003,-0.4997849707491696,4690,3.047273803316057,0.2,0.217138671875,-0.0030342911937623284,0.03389357,0.7937766313552856,0.9860622733831406
983.98,693.7852538999999,471,27427,964608,35,0.0003,-0.5896249675191939,4700,2.2553320307284594,0.2,0.258447265625,0.00786044383130502,0.040776342,0.5003153085708618,0.9847869724035263
983.98,693.3016241500002,472,27478,966656,35,0.0003,-0.525155573990196,4710,2.532440770603716,0.2,0.185888671875,0.006727214127022307,0.02441943,0.6488576531410217,0.9847069066017866
983.98,697.28968999,473,27530,968704,35,0.0003,-0.513909962773323,4720,3.0099490473046897,0.2,0.212890625,-0.00023540676484117283,0.038585592,0.4158792197704315,0.9785873796790838
983.98,699.7146733600001,474,27581,970752,35,0.0003,-0.36946282819844783,4730,6.496708620525896,0.2,0.209716796875,0.001956169460027013,0.058060415,0.7600467801094055,0.9666487574577332
983.98,697.8771503400001,475,27634,972800,35,0.0003,-0.47041848553344606,4740,9.736352489702403,0.2,0.278857421875,-0.0002562262539868243,0.09181122,1.1084022521972656,0.9242585152387619
983.98,698.5435567199999,476,27686,974848,35,0.0003,-0.4185517676640302,4750,6.179873627237976,0.2,0.23271484375,0.007432915014214813,0.05086773,0.7701531648635864,0.9687931016087532
983.98,697.91601143,477,27818,976896,35,0.0003,-0.3610852553043514,4760,6.54370721206069,0.2,0.213720703125,0.0035960962006356565,0.066084996,0.43595942854881287,0.9286462590098381
988.83,707.8870694400002,478,27869,978944,35,0.0003,-0.4437093544751406,4770,6.285969188436866,0.2,0.232373046875,-0.007501773914555088,0.064927,1.967576026916504,0.9579771757125854
988.83,712.3219965100001,479,27921,980992,35,0.0003,-0.45649277353659273,4780,7.851056905090809,0.2,0.250439453125,0.008906049648066983,0.04101468,0.6923824548721313,0.9484666548669338
988.83,708.1519748999999,480,27973,983040,35,0.0003,-0.36082030409015714,4790,4.428404390066862,0.2,0.20400390625,-0.00859201740095159,0.04057874,0.5736294984817505,0.9804766494780779
988.83,706.92246151,481,28025,985088,35,0.0003,-0.6256095794029534,4800,3.466821342520416,0.2,0.2724609375,-0.016645255132607416,0.043055777,0.23521889746189117,0.9726364761590958
988.83,714.3708789799999,482,28076,987136,35,0.0003,-0.4563028270378709,4810,4.850599329173565,0.2,0.212451171875,-0.007107534486567602,0.05033975,0.8448006510734558,0.974261686205864
988.83,720.1264045699999,483,28130,989184,35,0.0003,-0.46369585059583185,4820,5.938955628871918,0.2,0.20166015625,-0.0003998344764113426,0.04354882,0.5064795017242432,0.9811570793390274
988.83,717.8005303599999,484,28182,991232,35,0.0003,-0.6987120632082224,4830,3.749236021563411,0.2,0.264111328125,0.005468087215558626,0.037360113,0.4118698835372925,0.9716052077710629
988.83,726.43640382,485,28235,993280,35,0.0003,-0.43363028690218924,4840,6.623193845525384,0.2,0.196337890625,0.0031847611448029057,0.041404817,0.7268892526626587,0.9753702506422997
988.83,734.8425264499998,486,28285,995328,35,0.0003,-0.3564269699621946,4850,6.867893761210143,0.2,0.203125,-0.01296203046804294,0.11374815,0.572174608707428,0.9692795518785715
988.83,733.51369987,487,28337,997376,35,0.0003,-0.30214287946000695,4860,8.542896982654929,0.2,0.166650390625,0.0007546141270722729,0.043088194,1.05168616771698,0.9627624303102493
988.83,734.3970030300001,488,28388,999424,35,0.0003,-0.46644940581172706,4870,12.498533165454864,0.2,0.173876953125,0.009085865809902316,0.03663084,4.482766151428223,0.949607789516449
988.83,734.8974542799999,489,28519,1001472,35,0.0003,-0.3910202347673476,4880,8.750687427446247,0.2,0.24521484375,-0.0012244852347066625,0.15881607,0.841292142868042,0.9691633656620979
